id,passResult
1221_2018120905,C
1279_2018120905,I
1301_2018120905,C
1370_2018120905,I
1426_2018120905,C
1535_2018120905,S
1555_2018120905,C
1602_2018120905,I
1624_2018120905,C
1802_2018120905,I
1850_2018120905,C
1881_2018120905,C
1906_2018120905,C
1971_2018120905,C
2002_2018120905,C
2027_2018120905,I
2066_2018120905,C
2091_2018120905,I
2162_2018120905,C
2224_2018120905,C
2271_2018120905,I
2337_2018120905,I
2359_2018120905,C
2407_2018120905,IN
2607_2018120905,I
2639_2018120905,C
2692_2018120905,C
2745_2018120905,I
2789_2018120905,C
2868_2018120905,C
3026_2018120905,I
3048_2018120905,C
3107_2018120905,I
3151_2018120905,C
3270_2018120905,C
3339_2018120905,I
3361_2018120905,C
3397_2018120905,C
3445_2018120905,I
3496_2018120905,I
3518_2018120905,C
3543_2018120905,S
3686_2018120905,C
3845_2018120905,C
3901_2018120905,C
3972_2018120905,C
4037_2018120905,C
4068_2018120905,I
4090_2018120905,C
4164_2018120905,C
4221_2018120905,C
4263_2018120905,I
4285_2018120905,S
4455_2018120905,C
4519_2018120905,C
4544_2018120905,C
4575_2018120905,I
4597_2018120905,C
4628_2018120905,C
4659_2018120905,S
4696_2018120905,C
4721_2018120905,I
4799_2018120905,I
4821_2018120905,C
5014_2018120905,I
5053_2018120905,I
95_2018120906,C
120_2018120906,C
195_2018120906,C
242_2018120906,C
395_2018120906,C
470_2018120906,C
527_2018120906,C
552_2018120906,C
680_2018120906,I
702_2018120906,I
724_2018120906,S
794_2018120906,C
858_2018120906,C
883_2018120906,C
940_2018120906,C
1025_2018120906,C
1108_2018120906,I
1130_2018120906,I
1152_2018120906,C
1183_2018120906,C
1240_2018120906,C
1287_2018120906,C
1312_2018120906,I
1416_2018120906,C
1441_2018120906,I
1485_2018120906,C
1532_2018120906,I
1554_2018120906,C
1579_2018120906,C
1684_2018120906,S
1808_2018120906,I
1830_2018120906,C
1904_2018120906,S
1987_2018120906,S
2069_2018120906,I
2096_2018120906,C
2152_2018120906,I
2174_2018120906,I
2213_2018120906,S
2304_2018120906,C
2392_2018120906,I
2436_2018120906,C
2531_2018120906,I
2641_2018120906,I
2663_2018120906,C
2710_2018120906,I
2732_2018120906,I
2774_2018120906,I
2807_2018120906,C
2854_2018120906,C
2879_2018120906,C
2944_2018120906,I
2988_2018120906,C
3013_2018120906,I
3035_2018120906,C
3105_2018120906,C
3130_2018120906,S
3237_2018120906,C
3262_2018120906,I
3317_2018120906,C
3342_2018120906,S
3381_2018120906,C
3406_2018120906,C
3442_2018120906,C
3489_2018120906,C
3536_2018120906,I
3558_2018120906,I
3627_2018120906,C
3713_2018120906,I
3799_2018120906,I
3834_2018120906,C
3914_2018120906,C
3995_2018120906,I
4172_2018120906,C
51_2018120907,I
73_2018120907,C
170_2018120907,I
192_2018120907,C
312_2018120907,C
337_2018120907,C
362_2018120907,I
442_2018120907,I
503_2018120907,I
525_2018120907,I
558_2018120907,I
602_2018120907,C
671_2018120907,I
779_2018120907,C
869_2018120907,C
894_2018120907,C
1002_2018120907,I
1046_2018120907,I
1090_2018120907,S
1141_2018120907,C
1166_2018120907,C
1191_2018120907,C
1216_2018120907,I
1255_2018120907,C
1302_2018120907,C
1327_2018120907,I
1419_2018120907,I
1441_2018120907,C
1546_2018120907,I
1626_2018120907,C
1731_2018120907,C
1800_2018120907,IN
1833_2018120907,C
1886_2018120907,C
1928_2018120907,C
1953_2018120907,C
2036_2018120907,C
2165_2018120907,C
2190_2018120907,S
2264_2018120907,I
2328_2018120907,C
2418_2018120907,I
2451_2018120907,I
2556_2018120907,C
2581_2018120907,I
2616_2018120907,I
2721_2018120907,C
2774_2018120907,C
2845_2018120907,S
2887_2018120907,S
2927_2018120907,C
2996_2018120907,C
3038_2018120907,C
3085_2018120907,C
3151_2018120907,C
3292_2018120907,I
3348_2018120907,I
3396_2018120907,I
3444_2018120907,C
3497_2018120907,C
3604_2018120907,C
3629_2018120907,C
3654_2018120907,I
3676_2018120907,I
3698_2018120907,S
3783_2018120907,I
3805_2018120907,C
3899_2018120907,C
3924_2018120907,C
4181_2018120907,I
4203_2018120907,C
4228_2018120907,C
4253_2018120907,C
4284_2018120907,I
4339_2018120907,IN
118_2018120908,I
140_2018120908,I
188_2018120908,C
241_2018120908,C
323_2018120908,I
368_2018120908,I
390_2018120908,C
463_2018120908,I
485_2018120908,I
613_2018120908,C
667_2018120908,S
716_2018120908,C
747_2018120908,I
780_2018120908,I
830_2018120908,S
912_2018120908,IN
1009_2018120908,S
1104_2018120908,C
1269_2018120908,C
1322_2018120908,S
1342_2018120908,I
1442_2018120908,I
1548_2018120908,C
1606_2018120908,IN
1683_2018120908,C
1784_2018120908,C
1879_2018120908,C
1971_2018120908,I
1993_2018120908,C
2050_2018120908,C
2075_2018120908,S
2112_2018120908,I
2182_2018120908,C
2207_2018120908,C
2239_2018120908,I
2267_2018120908,I
2369_2018120908,I
2391_2018120908,C
2456_2018120908,S
2476_2018120908,C
2501_2018120908,S
2617_2018120908,C
2692_2018120908,C
2739_2018120908,C
2841_2018120908,C
2916_2018120908,C
2947_2018120908,C
3000_2018120908,I
3022_2018120908,C
3047_2018120908,I
3130_2018120908,I
3182_2018120908,IN
3231_2018120908,C
3267_2018120908,I
3289_2018120908,C
3431_2018120908,I
3577_2018120908,C
3687_2018120908,I
3738_2018120908,C
3791_2018120908,C
3883_2018120908,I
3905_2018120908,C
3930_2018120908,C
3967_2018120908,IN
4066_2018120908,I
101_2018120909,C
182_2018120909,C
341_2018120909,C
388_2018120909,C
413_2018120909,C
494_2018120909,C
541_2018120909,C
566_2018120909,S
586_2018120909,C
636_2018120909,C
739_2018120909,C
781_2018120909,I
909_2018120909,I
1006_2018120909,I
1069_2018120909,C
1094_2018120909,I
1189_2018120909,C
1236_2018120909,I
1303_2018120909,C
1394_2018120909,S
1524_2018120909,I
1546_2018120909,C
1571_2018120909,I
1687_2018120909,S
1707_2018120909,I
1766_2018120909,C
1808_2018120909,I
1830_2018120909,S
1962_2018120909,C
1987_2018120909,C
2053_2018120909,C
2084_2018120909,C
2226_2018120909,C
2431_2018120909,C
2490_2018120909,C
2543_2018120909,I
2565_2018120909,I
2629_2018120909,C
2676_2018120909,C
2701_2018120909,C
2751_2018120909,I
2773_2018120909,I
2848_2018120909,I
2870_2018120909,C
2917_2018120909,C
2964_2018120909,I
3027_2018120909,C
3091_2018120909,C
3116_2018120909,C
3163_2018120909,I
3227_2018120909,C
3296_2018120909,C
3343_2018120909,C
3398_2018120909,I
3484_2018120909,C
3531_2018120909,C
3556_2018120909,C
3581_2018120909,I
3625_2018120909,I
3741_2018120909,I
4031_2018120909,I
4053_2018120909,S
4073_2018120909,C
61_2018120910,C
86_2018120910,C
163_2018120910,C
237_2018120910,C
262_2018120910,I
330_2018120910,I
374_2018120910,I
437_2018120910,I
459_2018120910,I
536_2018120910,I
597_2018120910,I
619_2018120910,C
670_2018120910,C
702_2018120910,I
745_2018120910,C
796_2018120910,C
847_2018120910,I
901_2018120910,C
975_2018120910,C
1068_2018120910,S
1202_2018120910,C
1232_2018120910,I
1296_2018120910,S
1384_2018120910,C
1453_2018120910,I
1497_2018120910,I
1530_2018120910,C
1599_2018120910,C
1624_2018120910,I
1738_2018120910,C
1750_2018120910,I
1786_2018120910,C
1854_2018120910,C
1879_2018120910,C
1936_2018120910,I
2007_2018120910,S
2067_2018120910,I
2100_2018120910,C
2125_2018120910,I
2147_2018120910,I
2192_2018120910,C
2221_2018120910,I
2266_2018120910,I
2335_2018120910,C
2381_2018120910,I
2403_2018120910,C
2455_2018120910,C
2528_2018120910,I
2561_2018120910,C
2701_2018120910,C
2752_2018120910,I
2774_2018120910,S
2830_2018120910,I
2897_2018120910,S
2965_2018120910,C
2994_2018120910,I
3044_2018120910,C
3091_2018120910,C
3116_2018120910,I
3142_2018120910,C
3171_2018120910,C
3312_2018120910,I
3334_2018120910,C
3483_2018120910,I
3542_2018120910,C
3589_2018120910,C
3697_2018120910,I
3821_2018120910,IN
3903_2018120910,C
3982_2018120910,C
4051_2018120910,I
4109_2018120910,C
4140_2018120910,C
4180_2018120910,I
4202_2018120910,I
4224_2018120910,C
4249_2018120910,C
4278_2018120910,C
4303_2018120910,I
4369_2018120910,I
4402_2018120910,I
4424_2018120910,I
4446_2018120910,I
4472_2018120910,C
4611_2018120910,C
4690_2018120910,C
4797_2018120910,C
4943_2018120910,C
119_2018120911,I
141_2018120911,C
199_2018120911,C
258_2018120911,I
302_2018120911,S
365_2018120911,C
412_2018120911,C
517_2018120911,I
635_2018120911,C
660_2018120911,I
764_2018120911,C
800_2018120911,I
851_2018120911,I
948_2018120911,C
995_2018120911,C
1059_2018120911,C
1136_2018120911,C
1214_2018120911,C
1354_2018120911,I
1376_2018120911,C
1426_2018120911,C
1501_2018120911,C
1537_2018120911,I
1559_2018120911,C
1584_2018120911,I
1647_2018120911,S
1670_2018120911,I
1692_2018120911,C
1728_2018120911,I
1802_2018120911,C
1827_2018120911,I
1849_2018120911,I
1871_2018120911,S
1934_2018120911,C
1959_2018120911,C
2048_2018120911,I
2239_2018120911,C
2371_2018120911,C
2485_2018120911,C
2510_2018120911,C
2563_2018120911,I
2633_2018120911,C
2658_2018120911,C
2683_2018120911,C
2708_2018120911,C
2761_2018120911,C
2792_2018120911,IN
2925_2018120911,I
2947_2018120911,C
3071_2018120911,I
3159_2018120911,I
3218_2018120911,C
3249_2018120911,C
3318_2018120911,C
3349_2018120911,I
3457_2018120911,C
3488_2018120911,I
3612_2018120911,I
3803_2018120911,C
3828_2018120911,C
3895_2018120911,C
3920_2018120911,I
3942_2018120911,C
3967_2018120911,I
4000_2018120911,S
4054_2018120911,I
4245_2018120911,C
4270_2018120911,I
4292_2018120911,C
4317_2018120911,C
4342_2018120911,C
127_2018120912,C
152_2018120912,I
238_2018120912,C
313_2018120912,I
339_2018120912,S
400_2018120912,C
447_2018120912,C
472_2018120912,C
574_2018120912,C
605_2018120912,C
674_2018120912,I
696_2018120912,C
763_2018120912,C
813_2018120912,I
879_2018120912,C
943_2018120912,C
1012_2018120912,C
1037_2018120912,C
1090_2018120912,C
1119_2018120912,IN
1168_2018120912,C
1306_2018120912,C
1383_2018120912,C
1450_2018120912,C
1479_2018120912,C
1554_2018120912,C
1616_2018120912,C
1666_2018120912,C
1697_2018120912,C
1722_2018120912,S
1757_2018120912,I
1779_2018120912,C
1804_2018120912,C
1846_2018120912,C
1888_2018120912,I
1946_2018120912,I
2017_2018120912,C
2072_2018120912,I
2159_2018120912,C
2206_2018120912,C
2235_2018120912,C
2264_2018120912,I
2386_2018120912,C
2417_2018120912,C
2442_2018120912,I
2464_2018120912,I
2505_2018120912,S
2525_2018120912,IN
2558_2018120912,C
2659_2018120912,C
2712_2018120912,C
2737_2018120912,I
2781_2018120912,S
2811_2018120912,C
2836_2018120912,I
2897_2018120912,C
2939_2018120912,I
2961_2018120912,C
3030_2018120912,C
3077_2018120912,I
3155_2018120912,C
3191_2018120912,C
3252_2018120912,C
3299_2018120912,C
3346_2018120912,C
3425_2018120912,C
3450_2018120912,I
3524_2018120912,I
3546_2018120912,I
3594_2018120912,C
3619_2018120912,C
3666_2018120912,C
3723_2018120912,C
3780_2018120912,I
3802_2018120912,C
3843_2018120912,S
3874_2018120912,C
3905_2018120912,S
3936_2018120912,C
3978_2018120912,C
4065_2018120912,C
4142_2018120912,C
4173_2018120912,C
4199_2018120912,C
4230_2018120912,I
4252_2018120912,I
4285_2018120912,C
4321_2018120912,C
4352_2018120912,C
4431_2018120912,S
4567_2018120912,C
4645_2018120912,C
4670_2018120912,C
4717_2018120912,C
4915_2018120912,C
81_2018120913,C
117_2018120913,C
164_2018120913,C
379_2018120913,C
404_2018120913,I
426_2018120913,C
451_2018120913,I
577_2018120913,S
619_2018120913,C
692_2018120913,C
717_2018120913,C
742_2018120913,C
789_2018120913,C
837_2018120913,C
884_2018120913,C
909_2018120913,C
1118_2018120913,I
1140_2018120913,C
1209_2018120913,I
1298_2018120913,C
1323_2018120913,C
1360_2018120913,C
1418_2018120913,I
1440_2018120913,S
1548_2018120913,S
1568_2018120913,I
1649_2018120913,C
1691_2018120913,C
1723_2018120913,C
1748_2018120913,I
1787_2018120913,C
1851_2018120913,C
1893_2018120913,C
2180_2018120913,I
2202_2018120913,I
2243_2018120913,C
2368_2018120913,C
2425_2018120913,C
2529_2018120913,C
2593_2018120913,C
2723_2018120913,C
2828_2018120913,S
2966_2018120913,I
3040_2018120913,IN
3106_2018120913,I
3151_2018120913,I
3204_2018120913,C
3251_2018120913,I
3305_2018120913,C
3330_2018120913,C
3400_2018120913,C
3425_2018120913,C
3479_2018120913,I
3501_2018120913,C
3577_2018120913,I
3599_2018120913,C
3650_2018120913,C
3707_2018120913,C
3736_2018120913,C
3767_2018120913,I
3800_2018120913,C
3825_2018120913,C
3856_2018120913,C
3881_2018120913,C
3938_2018120913,C
3963_2018120913,C
3988_2018120913,C
4030_2018120913,C
4077_2018120913,I
4099_2018120913,I
4138_2018120913,C
4221_2018120913,C
83_2018121000,C
177_2018121000,I
317_2018121000,I
433_2018121000,C
480_2018121000,I
539_2018121000,C
583_2018121000,C
766_2018121000,C
845_2018121000,I
867_2018121000,S
929_2018121000,C
1006_2018121000,S
1099_2018121000,C
1173_2018121000,I
1219_2018121000,I
1332_2018121000,C
1364_2018121000,I
1484_2018121000,C
1511_2018121000,C
1609_2018121000,I
1644_2018121000,C
1786_2018121000,IN
1899_2018121000,C
1939_2018121000,C
2036_2018121000,I
2087_2018121000,C
2118_2018121000,C
2165_2018121000,C
2212_2018121000,I
2277_2018121000,I
2340_2018121000,C
2389_2018121000,C
2414_2018121000,I
2471_2018121000,C
2502_2018121000,C
2593_2018121000,C
2688_2018121000,I
2743_2018121000,S
2763_2018121000,I
2829_2018121000,C
2862_2018121000,C
2887_2018121000,C
2925_2018121000,C
2974_2018121000,I
3018_2018121000,I
3068_2018121000,I
3092_2018121000,I
3171_2018121000,I
3193_2018121000,C
3268_2018121000,I
3290_2018121000,I
3627_2018121000,I
3649_2018121000,S
3722_2018121000,C
3747_2018121000,I
3786_2018121000,C
3817_2018121000,I
3839_2018121000,C
3864_2018121000,C
84_2018121300,IN
111_2018121300,C
164_2018121300,C
189_2018121300,I
211_2018121300,C
258_2018121300,I
280_2018121300,C
327_2018121300,C
390_2018121300,I
445_2018121300,C
492_2018121300,S
523_2018121300,C
575_2018121300,C
656_2018121300,I
706_2018121300,C
753_2018121300,I
798_2018121300,C
823_2018121300,I
845_2018121300,C
908_2018121300,C
1016_2018121300,C
1063_2018121300,S
1100_2018121300,C
1125_2018121300,I
1158_2018121300,I
1213_2018121300,C
1306_2018121300,C
1331_2018121300,I
1393_2018121300,C
1418_2018121300,I
1462_2018121300,S
1482_2018121300,C
1529_2018121300,C
1598_2018121300,C
1661_2018121300,S
1695_2018121300,C
1737_2018121300,C
1779_2018121300,I
1801_2018121300,IN
1833_2018121300,C
1858_2018121300,S
1925_2018121300,C
1956_2018121300,I
2100_2018121300,C
2136_2018121300,C
2161_2018121300,C
2186_2018121300,C
2319_2018121300,C
2388_2018121300,C
2435_2018121300,C
2635_2018121300,I
2657_2018121300,C
2682_2018121300,C
2736_2018121300,C
2783_2018121300,I
2847_2018121300,I
2905_2018121300,C
3053_2018121300,I
3075_2018121300,I
3115_2018121300,C
3146_2018121300,I
3168_2018121300,C
3239_2018121300,C
3297_2018121300,I
3424_2018121300,C
3525_2018121300,C
3550_2018121300,I
3572_2018121300,C
3603_2018121300,C
3628_2018121300,C
3653_2018121300,I
3675_2018121300,C
3722_2018121300,C
3747_2018121300,I
3769_2018121300,I
3914_2018121300,C
3979_2018121300,S
4072_2018121300,C
4097_2018121300,I
4136_2018121300,C
4161_2018121300,I
4183_2018121300,C
4208_2018121300,I
4230_2018121300,S
4267_2018121300,I
4317_2018121300,C
105_2018121500,S
207_2018121500,I
229_2018121500,C
298_2018121500,S
358_2018121500,I
457_2018121500,I
479_2018121500,C
579_2018121500,C
645_2018121500,C
678_2018121500,I
733_2018121500,I
755_2018121500,I
826_2018121500,C
868_2018121500,C
899_2018121500,C
930_2018121500,S
976_2018121500,C
1025_2018121500,I
1057_2018121500,C
1104_2018121500,C
1129_2018121500,I
1193_2018121500,C
1240_2018121500,C
1265_2018121500,I
1287_2018121500,C
1347_2018121500,C
1484_2018121500,C
1563_2018121500,C
1588_2018121500,I
1636_2018121500,C
1722_2018121500,I
1871_2018121500,C
1913_2018121500,C
1938_2018121500,C
1986_2018121500,C
2011_2018121500,C
2053_2018121500,C
2110_2018121500,I
2132_2018121500,S
2213_2018121500,S
2260_2018121500,S
2328_2018121500,I
2350_2018121500,C
2475_2018121500,C
2554_2018121500,S
2574_2018121500,C
2647_2018121500,C
2672_2018121500,I
2770_2018121500,C
2795_2018121500,C
2906_2018121500,C
3007_2018121500,C
3071_2018121500,C
3096_2018121500,C
3121_2018121500,C
3146_2018121500,S
3208_2018121500,C
3307_2018121500,I
3329_2018121500,C
3362_2018121500,I
3407_2018121500,C
3488_2018121500,C
3535_2018121500,I
3699_2018121500,C
3724_2018121500,C
3749_2018121500,I
3771_2018121500,I
3804_2018121500,C
3829_2018121500,C
3860_2018121500,C
3885_2018121500,C
3942_2018121500,I
3964_2018121500,C
3995_2018121500,S
4032_2018121500,I
4205_2018121500,I
4227_2018121500,I
4249_2018121500,S
4269_2018121500,C
73_2018121501,S
93_2018121501,C
144_2018121501,C
199_2018121501,I
221_2018121501,C
300_2018121501,I
341_2018121501,I
405_2018121501,I
427_2018121501,I
523_2018121501,C
548_2018121501,C
579_2018121501,I
601_2018121501,C
637_2018121501,C
690_2018121501,C
737_2018121501,C
768_2018121501,I
823_2018121501,C
975_2018121501,C
1022_2018121501,I
1044_2018121501,I
1102_2018121501,C
1171_2018121501,C
1196_2018121501,C
1221_2018121501,C
1252_2018121501,C
1284_2018121501,C
1331_2018121501,C
1356_2018121501,I
1412_2018121501,I
1467_2018121501,C
1520_2018121501,I
1553_2018121501,I
1575_2018121501,I
1597_2018121501,S
1650_2018121501,I
1672_2018121501,I
1736_2018121501,C
1783_2018121501,C
1808_2018121501,C
1833_2018121501,I
1872_2018121501,I
1907_2018121501,IN
1980_2018121501,I
2012_2018121501,C
2091_2018121501,C
2122_2018121501,I
2144_2018121501,I
2231_2018121501,C
2262_2018121501,C
2304_2018121501,IN
2439_2018121501,C
2464_2018121501,C
2533_2018121501,C
2586_2018121501,C
2644_2018121501,C
2669_2018121501,I
2691_2018121501,C
2727_2018121501,I
2818_2018121501,S
2864_2018121501,I
2886_2018121501,C
2923_2018121501,C
3034_2018121501,C
3059_2018121501,I
3148_2018121501,I
3248_2018121501,S
3322_2018121501,IN
3349_2018121501,C
3402_2018121501,C
3461_2018121501,C
3486_2018121501,C
3565_2018121501,C
3612_2018121501,C
3659_2018121501,C
3684_2018121501,C
3709_2018121501,I
3731_2018121501,C
4115_2018121501,C
4226_2018121501,C
4251_2018121501,C
4297_2018121501,I
4320_2018121501,C
4345_2018121501,C
4370_2018121501,I
4392_2018121501,I
4414_2018121501,I
4436_2018121501,S
51_2018121600,I
73_2018121600,C
120_2018121600,S
140_2018121600,C
204_2018121600,I
269_2018121600,C
322_2018121600,C
353_2018121600,I
431_2018121600,C
582_2018121600,I
604_2018121600,S
665_2018121600,IN
746_2018121600,I
768_2018121600,C
843_2018121600,S
926_2018121600,C
951_2018121600,I
1090_2018121600,S
1125_2018121600,C
1172_2018121600,I
1211_2018121600,C
1296_2018121600,C
1321_2018121600,S
1451_2018121600,C
1482_2018121600,C
1513_2018121600,C
1572_2018121600,C
1603_2018121600,I
1647_2018121600,I
1703_2018121600,C
1750_2018121600,I
1772_2018121600,I
1813_2018121600,C
1866_2018121600,I
1908_2018121600,C
2040_2018121600,I
2066_2018121600,I
2100_2018121600,IN
2135_2018121600,C
2166_2018121600,C
2191_2018121600,C
2272_2018121600,I
2295_2018121600,C
2467_2018121600,C
2492_2018121600,I
2514_2018121600,I
2577_2018121600,C
2602_2018121600,C
2627_2018121600,I
2679_2018121600,I
2701_2018121600,I
2785_2018121600,C
2810_2018121600,S
2830_2018121600,C
2855_2018121600,C
2956_2018121600,C
3105_2018121600,C
3170_2018121600,S
3231_2018121600,C
3278_2018121600,C
3344_2018121600,I
3424_2018121600,C
3477_2018121600,C
3502_2018121600,C
3603_2018121600,S
3754_2018121600,I
3795_2018121600,C
3820_2018121600,C
3845_2018121600,I
3890_2018121600,S
3913_2018121600,C
3938_2018121600,C
3963_2018121600,I
3985_2018121600,C
4097_2018121600,C
4122_2018121600,I
4144_2018121600,C
4368_2018121600,C
4393_2018121600,I
81_2018121601,I
103_2018121601,C
128_2018121601,S
243_2018121601,C
364_2018121601,I
386_2018121601,I
425_2018121601,C
469_2018121601,I
502_2018121601,C
527_2018121601,C
552_2018121601,I
637_2018121601,C
662_2018121601,C
687_2018121601,I
729_2018121601,C
793_2018121601,C
888_2018121601,C
935_2018121601,C
1078_2018121601,I
1272_2018121601,I
1364_2018121601,I
1409_2018121601,C
1484_2018121601,S
1565_2018121601,S
1585_2018121601,C
1655_2018121601,I
1719_2018121601,I
1741_2018121601,C
1838_2018121601,I
1924_2018121601,C
1966_2018121601,C
1991_2018121601,C
2016_2018121601,I
2038_2018121601,C
2080_2018121601,I
2234_2018121601,I
2256_2018121601,C
2512_2018121601,C
2559_2018121601,I
2581_2018121601,I
2633_2018121601,C
2658_2018121601,C
2711_2018121601,C
2736_2018121601,I
